1.0000,0.0010,0.0000
1.0000,0.0020,0.0000
1.0000,0.0030,0.0000
1.0000,0.0040,0.0000
1.0000,0.0050,0.0000
1.0000,0.0060,0.0001
1.0000,0.0070,0.0001
1.0000,0.0080,0.0001
1.0000,0.0090,0.0001
1.0000,0.0100,0.0002
1.0000,0.0110,0.0002
1.0000,0.0120,0.0002
1.0000,0.0130,0.0003
1.0000,0.0140,0.0003
1.0000,0.0150,0.0004
1.0000,0.0160,0.0004
1.0000,0.0170,0.0005
1.0000,0.0180,0.0005
1.0000,0.0190,0.0006
1.0000,0.0200,0.0006
1.0000,0.0210,0.0007
1.0000,0.0220,0.0008
1.0000,0.0230,0.0008
1.0000,0.0240,0.0009
1.0000,0.0250,0.0010
1.0000,0.0260,0.0011
1.0000,0.0270,0.0011
1.0000,0.0280,0.0012
1.0000,0.0290,0.0013
1.0000,0.0300,0.0014
1.0000,0.0310,0.0015
1.0000,0.0320,0.0016
1.0000,0.0330,0.0017
1.0000,0.0340,0.0018
1.0000,0.0349,0.0019
1.0000,0.0359,0.0020
1.0000,0.0369,0.0021
1.0000,0.0379,0.0023
1.0000,0.0389,0.0024
1.0000,0.0399,0.0025
1.0000,0.0409,0.0026
1.0000,0.0419,0.0028
1.0000,0.0429,0.0029
1.0000,0.0439,0.0030
1.0000,0.0449,0.0032
1.0000,0.0459,0.0033
1.0000,0.0469,0.0035
1.0000,0.0479,0.0036
1.0000,0.0489,0.0038
1.0000,0.0498,0.0039
1.0000,0.0508,0.0041
1.0000,0.0518,0.0042
1.0000,0.0528,0.0044
1.0000,0.0538,0.0046
1.0000,0.0548,0.0047
1.0000,0.0558,0.0049
1.0000,0.0568,0.0051
1.0000,0.0578,0.0053
1.0000,0.0587,0.0055
1.0000,0.0597,0.0056
1.0000,0.0607,0.0058
1.0000,0.0617,0.0060
1.0000,0.0627,0.0062
1.0000,0.0637,0.0064
1.0000,0.0647,0.0066
1.0000,0.0656,0.0068
1.0000,0.0666,0.0070
1.0000,0.0676,0.0072
1.0000,0.0686,0.0075
1.0000,0.0696,0.0077
1.0000,0.0706,0.0079
1.0000,0.0715,0.0081
1.0000,0.0725,0.0084
1.0000,0.0735,0.0086
1.0000,0.0745,0.0088
1.0000,0.0755,0.0091
1.0000,0.0764,0.0093
1.0000,0.0774,0.0095
1.0000,0.0784,0.0098
1.0000,0.0794,0.0100
1.0000,0.0803,0.0103
1.0000,0.0813,0.0105
1.0000,0.0823,0.0108
1.0000,0.0833,0.0111
1.0000,0.0842,0.0113
1.0000,0.0852,0.0116
1.0000,0.0862,0.0119
1.0000,0.0872,0.0121
1.0000,0.0881,0.0124
1.0000,0.0891,0.0127
1.0000,0.0901,0.0130
1.0000,0.0910,0.0132
1.0000,0.0920,0.0135
1.0000,0.0930,0.0138
1.0000,0.0939,0.0141
1.0000,0.0949,0.0144
1.0000,0.0959,0.0147
1.0000,0.0968,0.0150
1.0000,0.0978,0.0153
1.0000,0.0988,0.0156
1.0000,0.0997,0.0160
1.0000,0.1007,0.0163
1.0000,0.1017,0.0166
1.0000,0.1026,0.0169
1.0000,0.1036,0.0172
1.0000,0.1045,0.0176
1.0000,0.1055,0.0179
1.0000,0.1064,0.0182
1.0000,0.1074,0.0186
1.0000,0.1084,0.0189
1.0000,0.1093,0.0193
1.0000,0.1103,0.0196
1.0000,0.1112,0.0200
1.0000,0.1122,0.0203
1.0000,0.1131,0.0207
1.0000,0.1141,0.0210
1.0000,0.1150,0.0214
1.0000,0.1160,0.0217
1.0000,0.1169,0.0221
1.0000,0.1179,0.0225
1.0000,0.1188,0.0229
1.0000,0.1198,0.0232
1.0000,0.1207,0.0236
1.0000,0.1217,0.0240
1.0000,0.1226,0.0244
1.0000,0.1235,0.0248
1.0000,0.1245,0.0252
1.0000,0.1254,0.0256
1.0000,0.1264,0.0260
1.0000,0.1273,0.0264
1.0000,0.1282,0.0268
1.0000,0.1292,0.0272
1.0000,0.1301,0.0276
1.0000,0.1310,0.0280
1.0000,0.1320,0.0284
1.0000,0.1329,0.0288
1.0000,0.1338,0.0293
1.0000,0.1348,0.0297
1.0000,0.1357,0.0301
