1.0000,0.0033,0.0000
1.0000,0.0067,0.0000
1.0000,0.0100,0.0001
1.0000,0.0133,0.0001
1.0000,0.0167,0.0002
1.0000,0.0200,0.0003
1.0000,0.0233,0.0004
1.0000,0.0267,0.0006
1.0000,0.0300,0.0007
1.0000,0.0333,0.0009
1.0000,0.0367,0.0011
1.0000,0.0400,0.0013
1.0000,0.0433,0.0015
1.0000,0.0466,0.0017
1.0000,0.0500,0.0020
1.0000,0.0533,0.0022
1.0000,0.0566,0.0025
1.0000,0.0599,0.0028
1.0000,0.0633,0.0031
1.0000,0.0666,0.0035
1.0000,0.0699,0.0038
1.0000,0.0732,0.0042
1.0000,0.0765,0.0046
1.0000,0.0798,0.0050
1.0000,0.0832,0.0055
1.0000,0.0865,0.0059
1.0000,0.0898,0.0064
1.0000,0.0931,0.0068
1.0000,0.0964,0.0073
1.0000,0.0997,0.0078
1.0000,0.1030,0.0084
1.0000,0.1063,0.0089
1.0000,0.1096,0.0095
1.0000,0.1129,0.0101
1.0000,0.1162,0.0107
1.0000,0.1195,0.0113
1.0000,0.1228,0.0119
1.0000,0.1260,0.0126
1.0000,0.1293,0.0133
1.0000,0.1326,0.0139
1.0000,0.1359,0.0146
1.0000,0.1392,0.0154
1.0000,0.1424,0.0161
1.0000,0.1457,0.0169
1.0000,0.1490,0.0176
1.0000,0.1522,0.0184
1.0000,0.1555,0.0192
1.0000,0.1587,0.0201
1.0000,0.1620,0.0209
1.0000,0.1652,0.0218
1.0000,0.1685,0.0226
1.0000,0.1717,0.0235
1.0000,0.1750,0.0244
1.0000,0.1782,0.0254
1.0000,0.1814,0.0263
1.0000,0.1847,0.0273
1.0000,0.1879,0.0282
1.0000,0.1911,0.0292
1.0000,0.1943,0.0303
1.0000,0.1975,0.0313
1.0000,0.2007,0.0323
1.0000,0.2040,0.0334
1.0000,0.2072,0.0345
1.0000,0.2103,0.0356
1.0000,0.2135,0.0367
1.0000,0.2167,0.0378
1.0000,0.2199,0.0390
1.0000,0.2231,0.0401
1.0000,0.2263,0.0413
1.0000,0.2294,0.0425
1.0000,0.2326,0.0437
1.0000,0.2357,0.0450
1.0000,0.2389,0.0462
1.0000,0.2421,0.0475
1.0000,0.2452,0.0488
1.0000,0.2483,0.0501
1.0000,0.2515,0.0514
1.0000,0.2546,0.0527
1.0000,0.2577,0.0541
1.0000,0.2608,0.0554
1.0000,0.2640,0.0568
1.0000,0.2671,0.0582
1.0000,0.2702,0.0596
1.0000,0.2733,0.0611
1.0000,0.2763,0.0625
1.0000,0.2794,0.0640
1.0000,0.2825,0.0655
1.0000,0.2856,0.0670
1.0000,0.2887,0.0685
1.0000,0.2917,0.0700
1.0000,0.2948,0.0716
1.0000,0.2978,0.0732
1.0000,0.3009,0.0747
1.0000,0.3039,0.0763
1.0000,0.3069,0.0779
1.0000,0.3099,0.0796
1.0000,0.3130,0.0812
1.0000,0.3160,0.0829
1.0000,0.3190,0.0846
1.0000,0.3220,0.0863
1.0000,0.3250,0.0880
1.0000,0.3279,0.0897
1.0000,0.3309,0.0915
1.0000,0.3339,0.0932
1.0000,0.3369,0.0950
1.0000,0.3398,0.0968
1.0000,0.3428,0.0986
1.0000,0.3457,0.1004
1.0000,0.3486,0.1023
1.0000,0.3516,0.1041
1.0000,0.3545,0.1060
1.0000,0.3574,0.1079
1.0000,0.3603,0.1098
1.0000,0.3632,0.1117
1.0000,0.3661,0.1137
1.0000,0.3690,0.1156
1.0000,0.3718,0.1176
1.0000,0.3747,0.1196
1.0000,0.3776,0.1216
1.0000,0.3804,0.1236
1.0000,0.3833,0.1256
1.0000,0.3861,0.1277
1.0000,0.3889,0.1298
1.0000,0.3917,0.1318
1.0000,0.3946,0.1339
1.0000,0.3974,0.1360
1.0000,0.4001,0.1382
1.0000,0.4029,0.1403
1.0000,0.4057,0.1425
1.0000,0.4085,0.1446
1.0000,0.4112,0.1468
1.0000,0.4140,0.1490
1.0000,0.4167,0.1513
1.0000,0.4195,0.1535
1.0000,0.4222,0.1558
1.0000,0.4249,0.1580
1.0000,0.4276,0.1603
1.0000,0.4303,0.1626
1.0000,0.4330,0.1649
1.0000,0.4357,0.1672
1.0000,0.4383,0.1696
1.0000,0.4410,0.1719
1.0000,0.4437,0.1743
1.0000,0.4463,0.1767
1.0000,0.4489,0.1791
1.0000,0.4515,0.1815
1.0000,0.4542,0.1840
1.0000,0.4568,0.1864
1.0000,0.4594,0.1889
1.0000,0.4619,0.1913
1.0000,0.4645,0.1938
1.0000,0.4671,0.1963
1.0000,0.4696,0.1989
1.0000,0.4722,0.2014
1.0000,0.4747,0.2040
1.0000,0.4772,0.2065
1.0000,0.4797,0.2091
1.0000,0.4822,0.2117
1.0000,0.4847,0.2143
1.0000,0.4872,0.2169
1.0000,0.4897,0.2196
1.0000,0.4922,0.2222
1.0000,0.4946,0.2249
1.0000,0.4970,0.2276
1.0000,0.4995,0.2303
1.0000,0.5019,0.2330
1.0000,0.5043,0.2357
1.0000,0.5067,0.2384
1.0000,0.5091,0.2412
1.0000,0.5115,0.2440
1.0000,0.5138,0.2467
1.0000,0.5162,0.2495
1.0000,0.5185,0.2523
1.0000,0.5209,0.2552
1.0000,0.5232,0.2580
1.0000,0.5255,0.2609
1.0000,0.5278,0.2637
1.0000,0.5301,0.2666
1.0000,0.5323,0.2695
1.0000,0.5346,0.2724
1.0000,0.5369,0.2753
1.0000,0.5391,0.2782
1.0000,0.5413,0.2812
1.0000,0.5435,0.2842
1.0000,0.5457,0.2871
1.0000,0.5479,0.2901
1.0000,0.5501,0.2931
1.0000,0.5523,0.2961
1.0000,0.5544,0.2992
1.0000,0.5566,0.3022
1.0000,0.5587,0.3053
1.0000,0.5608,0.3083
1.0000,0.5629,0.3114
1.0000,0.5650,0.3145
1.0000,0.5671,0.3176
1.0000,0.5692,0.3207
1.0000,0.5713,0.3239
1.0000,0.5733,0.3270
1.0000,0.5753,0.3302
1.0000,0.5774,0.3333
1.0000,0.5794,0.3365
1.0000,0.5814,0.3397
1.0000,0.5833,0.3429
1.0000,0.5853,0.3461
1.0000,0.5873,0.3494
1.0000,0.5892,0.3526
1.0000,0.5911,0.3559
1.0000,0.5931,0.3592
1.0000,0.5950,0.3625
1.0000,0.5968,0.3657
1.0000,0.5987,0.3691
1.0000,0.6006,0.3724
1.0000,0.6024,0.3757
1.0000,0.6043,0.3791
1.0000,0.6061,0.3824
1.0000,0.6079,0.3858
1.0000,0.6097,0.3892
1.0000,0.6115,0.3926
1.0000,0.6133,0.3960
1.0000,0.6150,0.3994
1.0000,0.6168,0.4028
1.0000,0.6185,0.4063
1.0000,0.6202,0.4097
1.0000,0.6219,0.4132
1.0000,0.6236,0.4167
1.0000,0.6253,0.4202
1.0000,0.6269,0.4237
1.0000,0.6286,0.4272
1.0000,0.6302,0.4307
1.0000,0.6318,0.4342
1.0000,0.6334,0.4378
1.0000,0.6350,0.4414
1.0000,0.6366,0.4449
1.0000,0.6382,0.4485
1.0000,0.6397,0.4521
1.0000,0.6412,0.4557
1.0000,0.6428,0.4593
1.0000,0.6443,0.4629
1.0000,0.6457,0.4666
1.0000,0.6472,0.4702
1.0000,0.6487,0.4739
1.0000,0.6501,0.4776
1.0000,0.6515,0.4812
1.0000,0.6530,0.4849
1.0000,0.6544,0.4886
1.0000,0.6557,0.4923
1.0000,0.6571,0.4961
1.0000,0.6585,0.4998
1.0000,0.6598,0.5035
1.0000,0.6611,0.5073
1.0000,0.6624,0.5111
1.0000,0.6637,0.5148
1.0000,0.6650,0.5186
1.0000,0.6663,0.5224
1.0000,0.6675,0.5262
1.0000,0.6688,0.5300
1.0000,0.6700,0.5339
1.0000,0.6712,0.5377
1.0000,0.6724,0.5416
1.0000,0.6735,0.5454
1.0000,0.6747,0.5493
1.0000,0.6758,0.5532
1.0000,0.6769,0.5570
1.0000,0.6781,0.5609
1.0000,0.6791,0.5648
1.0000,0.6802,0.5688
1.0000,0.6813,0.5727
1.0000,0.6823,0.5766
1.0000,0.6834,0.5806
1.0000,0.6844,0.5845
1.0000,0.6854,0.5885
1.0000,0.6863,0.5924
1.0000,0.6873,0.5964
1.0000,0.6883,0.6004
1.0000,0.6892,0.6044
1.0000,0.6901,0.6084
1.0000,0.6910,0.6124
1.0000,0.6919,0.6164
1.0000,0.6928,0.6205
1.0000,0.6936,0.6245
1.0000,0.6944,0.6286
1.0000,0.6953,0.6326
1.0000,0.6961,0.6367
1.0000,0.6968,0.6408
1.0000,0.6976,0.6449
1.0000,0.6984,0.6490
1.0000,0.6991,0.6531
1.0000,0.6998,0.6572
1.0000,0.7005,0.6613
1.0000,0.7012,0.6654
1.0000,0.7019,0.6695
1.0000,0.7025,0.6737
1.0000,0.7031,0.6778
1.0000,0.7038,0.6820
1.0000,0.7044,0.6862
